analysis_id,CE 18:1,Cer d18:1/16:0,Cer d18:1/24:0,LPC 18:1 (a),LPC 18:1 (b),PC 28:0|SM 32:1 M+3,PC 32:1,PC 40:6,PC 40:8,PE 34:1,PE P-16:0/18:1 [-FA-HG],PE P-16:0/18:1 [-FA],PI 34:1,SM 32:1,SM 34:1,TG 48:1 [-18:1],TG 48:1 [SIM],TG 48:2 [-16:0],TG 48:2 [-18:1],TG 48:2 [SIM]
Longit_batch2_24,3.3472866818697224,0.03204152247943604,0.7709718519375439,0.15624063074090105,0.583653802310977,0.013292706287420613,0.8243739758998634,0.9482451254953104,0.06375700495265216,2.7023250851896856,0.688397464284595,0.7708609263004993,2.295123645063289,5.943060255940231,67.74195604029512,0.2530284003936926,0.878998670267322,0.2689875140640863,0.12870383793286133,0.8105449271279727
Longit_batch2_25,3.028310051495507,0.030484103108234965,0.6000527248433368,0.24744087967892153,0.9002027224614133,0.06270353329541432,0.48500326986652254,0.9869100397186619,0.049439875630253344,2.8990055473697565,0.7890427981772231,0.8917433475473502,1.4239773421406015,5.061845053969909,53.94790154421765,1.8183206698712977,3.6392176507541323,1.084377031941634,0.9189804034499519,2.4918744381752744
Longit_batch2_TQC13,3.308820550487134,0.02764771894911152,0.6301495178103429,0.24909598139656017,0.8310923977884219,0.031712254805784316,0.47113098592957503,0.632601519040314,0.040692932833002134,3.5588689834062617,0.6199980792773608,0.7013530838320842,2.4210637331681295,5.4034507209925495,68.00027705507769,1.4201609219508988,3.5363188920815922,0.8921585474012368,1.5222310102677945,3.0411095081495785
Longit_batch2_26,3.5386421382132047,0.027233547319506,0.7183663537683479,0.2445193375229668,0.9346079669608337,0.010361561200615358,0.5340960942745377,0.6940147584269968,0.050185168452510066,3.5456027527556726,0.6525821982614268,0.6648022752645051,2.0713937527613036,3.4494410685764905,63.357530838353206,0.4746481301291234,1.147282253125087,0.3296945238038942,0.3578503713410659,0.9454183370917898
Longit_batch2_27,4.487150696749016,0.034473724181534535,0.8169364644087707,0.22699346142257748,0.8696713388926649,0.01058174476411735,0.7244889727828598,1.3786376909797848,0.05790340899924173,3.5445508478575323,0.6378014076048932,0.6817742897818175,2.3972099105622173,6.003597190626265,84.54415049042933,0.5347737636357914,1.5921931458816616,0.6171226996373856,0.4143750551568756,1.8415297322851751
Longit_batch2_28,3.023921422359163,0.03772409133021584,1.002798703654237,0.16984763755914853,0.74629608891084,0.015052523847770958,0.4651052208596084,1.0956390032117818,0.04407423852623369,6.871957139209573,0.5688907289306008,0.9073052941750659,2.466052568015634,5.920731086726764,54.53570392470853,5.6801930666197205,16.7051105925569,6.035616614499327,3.1615665793039924,15.368549728358152
Longit_batch2_29,3.873803402768212,0.021165861019199417,0.5158357627480568,0.23111660936071676,0.9052370295404989,0.011566775831308369,0.800226554147261,0.6102099483650127,0.05375424319228427,5.329659667256973,0.7340592903479488,0.7501853006416003,3.0780881307507726,5.756341648418319,69.60658244226403,1.4143255269168074,5.227563448042532,1.160015351419209,0.8191745604224757,4.860989651733269
Longit_batch2_30,4.118940665327435,0.028367636791777576,0.7625752712406568,0.16374239858063544,0.5884454312687952,0.019588685361410542,0.5229413913793732,0.8936117614923687,0.03326576401469361,3.4232585289605693,0.4974983836693738,0.6900126560418629,1.91567656539661,8.021558121888475,77.13786019654655,1.8399819840327443,4.6329960147420906,1.3728833928772992,1.1019015187344146,3.700361484477312
Longit_batch2_PQC 14,4.331258451687943,0.027214915667565547,0.8128112627554525,0.24653518095723673,0.9107784511358281,0.030243786740914134,0.534405026052342,1.07170186827503,0.04995773194401333,3.8830353133634805,0.7037130256539658,0.9957798360005143,2.918174030281765,7.138988676844373,80.2423463150799,1.9935960299612803,4.633831563594299,1.3495968938151446,1.1476287826270073,4.180316604112836
Longit_batch2_31,4.47045017412378,0.025666449491526903,0.47968430433863635,0.26406286908188115,1.1456362561061693,0.004917260278846962,0.49536450425075657,1.1858441550498966,0.04776909643554701,2.534573563801963,0.5215537208837194,0.4132837548847657,1.7671115037382075,3.3972837392419346,67.70412863227025,0.266584686664409,0.7037898945689057,0.27984320580197747,0.1934723933494065,0.7504953133639886
Longit_batch2_32,3.30450642354819,0.02747187050754185,1.05686959798579,0.2162952275233507,0.85363414243952,0.017948272391756368,0.5279868962999387,1.3886592117274572,0.08158327468772118,6.090747345785141,0.3450372064117719,0.5539694449837493,3.5238199907132395,5.985784525268854,53.612751564702215,7.66512726426466,25.094007741718745,7.610866838373846,3.893876379317717,20.88950518689157
Longit_batch2_33,3.3884073376258015,0.026431114934320692,0.696454722072242,0.2105231477521535,0.848856497685887,0.015414494444826714,0.6957843999189749,0.7547832234752144,0.05935630888306623,1.9747746204490413,0.5560958755219206,0.6922321153448564,2.1319924377777086,5.417066195349175,66.30821173372333,0.44541184563604186,1.2195286517644899,0.3954011092838115,0.27656453438905143,1.1809001645504615
Longit_batch2_34,2.5608806181764674,0.01720227134423431,0.5027986989779566,0.15377466743075988,0.5411525584491718,0.013891031581688456,0.3307881658948522,0.6633177791086233,0.025055365193272817,3.6888699396101012,0.5040466897191848,0.6719551341935278,2.5628011751877304,3.250366403251225,51.43638315136577,1.9830133022259535,6.136829245997173,1.1811806673873124,1.114028266330267,3.5043899301680947
Longit_batch2_35,5.923759213714855,0.03651521445864705,1.408964029910334,0.3136237286019833,1.4483176935688564,0.04955655602611014,0.7721698136389905,0.8138813988509526,0.07493896715243742,3.157965379417241,0.5611650213347162,0.639022207302117,2.626008625963877,6.608454287694366,72.92294761849774,2.5882959371099377,6.65936902004644,1.7929957071873817,1.9041404978586387,5.672670722278912
Longit_batch2_TQC14,3.2788888944932952,0.028757907702161026,0.6172256951265609,0.2192506900064145,0.8344364266908255,0.03876031616959882,0.5288321452051028,0.5653937481498278,0.042403483178011174,4.357595783733024,0.7514712491871032,0.7640160495346088,2.07105538253961,5.807025950130154,66.37067808695421,1.3153157938204088,3.2591572671717546,0.6787520712182863,1.231096903695603,3.103643412803606
Longit_batch2_36,3.3881711875720457,0.018754809236685873,0.6593562734307972,0.24006647102043974,0.8163678979775107,0.024033210654462275,0.7674320815595981,0.6694096754677628,0.06080499330947506,3.0655220131557224,0.956461609088289,1.0550944425686488,1.7101034679797282,5.156893603901564,63.210936711699084,0.46507632843257507,1.2594721834566596,0.4552142566209196,0.29672272842970415,1.2695763533476694
Longit_batch2_37,6.33330130405918,0.02942546641047292,0.8190226653132724,0.22967097840580053,0.9639174891713413,0.015491300472989656,0.8286826803469202,2.600706582279676,0.07985622292029385,2.6392296013915324,1.1253444275243607,1.1903172720364443,2.060975982152067,13.606935304771314,95.86089645111484,0.3612584731349437,1.0480931723048081,0.316409574871084,0.28763308171046426,0.9778078756890466
Longit_batch2_38,4.2652832471724125,0.026383315895255197,0.9205154519489763,0.2226625142161321,0.8348433465006262,0.02176681416864316,0.5052698732426852,0.881970273476622,0.05055315511629425,3.1816498698192697,0.40806872703082886,0.4075626391853208,1.5426963323861975,4.292251845970291,73.72394314967207,1.1003085937825465,3.292021718036615,1.1346681540362475,1.0387094102881511,4.089818583458851
Longit_batch2_39,2.6841007488236133,0.020431034223035424,0.8871359548247973,0.28303123360722177,0.9722386850678616,0.01477706380735316,0.3469775050368958,0.6793939071957241,0.0445082387083284,3.8489169428708587,1.1871602544703248,1.3220844866140795,1.2228146265496713,5.800213527158068,62.81694121385813,0.7952855048440636,1.790508709245993,0.5533140479982828,0.6718976253601325,1.9207820091912158
Longit_batch2_40,4.6725018871705455,0.03849681842238994,1.042371493049419,0.2569187232742009,1.1118460553032767,0.040357795583875686,0.9828302778780071,0.7816850924849271,0.05395569269151725,6.5570359269952405,1.1372621425265252,1.6136651070200576,5.025727665841391,9.248751247010413,81.18135933112646,4.2534942973344885,12.110728492494852,3.53477423070515,2.4919113775747253,10.317425492471003
Longit_batch2_PQC 15,4.018356097703807,0.03364348686220725,0.8579348707182599,0.23268760932206808,0.9901227323847245,0.025593250189318784,0.4999944860452961,1.0731057100157222,0.05209000051793147,5.406641421463033,0.7685824014118874,1.0537561461731222,2.4226866871427117,4.9181000619794855,64.18987887320475,1.7841641085555562,4.357300318261407,1.528861237821881,0.9681698433352834,3.328743434192531
Longit_batch2_41,4.5860134801274635,0.033006000014185015,0.9415061978356541,0.19345737555774026,0.9103612425851351,0.020531827067342474,0.5045844254426589,0.8642634444306995,0.03946699049850047,5.237532981662295,0.46060568520555434,0.5944797039478165,3.009112512412364,6.3010415164395885,65.40784158839713,2.338945406476914,8.198014429282573,1.7046940319970607,1.3142273700191243,4.814350389637453
Longit_batch2_42,3.00209295970045,0.03615771213477545,0.8845579810247188,0.17949251845581815,0.647607401469225,0.013747683373486388,0.533156672492796,0.85079981734297,0.03156275434204103,3.1489399083002714,0.7033821601295835,0.707817566151754,2.195186031686007,5.347887255643142,64.33558380480318,1.483572170516677,4.159969621890054,1.122809825912014,0.7689896476678552,2.8784101120535617
Longit_batch2_43,4.66041231744203,0.0428041968239904,0.7859573293831452,0.2274305906864674,0.8394338346625391,0.01718429626332463,0.4885373972387621,0.6150835427857242,0.03438496461040179,3.0408485580343125,0.8867022491914778,0.7544758022189058,1.671335602378163,5.285136287484082,72.13670746378016,0.29227680477200485,0.9968941198615902,0.24455316925777848,0.26612649669736577,0.9326257877890995
Longit_batch2_44,4.810897715051122,0.042489258873978225,0.9780875840832621,0.20203175881894173,0.8227852658527839,0.01563200623819081,0.8030148132436941,0.6208335709859477,0.031510073406256674,4.271881336857526,0.7351207331484,0.7755909084833191,3.345056172210132,6.633230874485741,66.18069331435426,0.8234531241787295,2.3651941818477322,0.6118063210595245,0.6807041036564933,2.532682855730418
Longit_batch2_45,3.340002199325848,0.04079429418668063,0.8111647609044901,0.10217153677379354,0.3198269984071963,0.014436141374303936,0.5379748583435814,0.7929998322497585,0.02434067013255591,4.470238678325623,0.4682205563968113,0.484166874163629,2.570619313489072,3.6416319912578943,55.357325995255835,0.9563989191050003,2.6453033766824707,0.9467248959159718,0.6500519611281582,2.1397056957866036
Longit_batch2_TQC15,2.5421024235288994,0.033907256436049485,0.7858998699160382,0.22232127039345478,0.871718973406416,0.04431985922005445,0.582968547515353,0.5432639084804481,0.038380342820138774,5.269345825775762,0.6872523726892024,0.9137051560275397,2.8603798015570985,5.857529113700954,69.58008063272455,1.325609051140338,3.5281591780600237,0.8282603346059374,1.3338564551767167,3.969540803149136
Longit_batch2_46,2.975822549471443,0.028397106602517697,1.0020525505244058,0.1643872530013854,0.6378783751571029,0.025749483274780063,0.5430709521406947,0.9578372785307397,0.0407081156777122,6.62175502783717,0.5695678006974277,0.7245141827597904,3.162005019215116,5.196530697139154,50.741281555753176,5.205234996505467,15.139370146305165,3.773379823063084,3.1312919045859995,12.241928849156858
Longit_batch2_47,3.071356601461444,0.031185748040993486,0.963166358520466,0.23192460015343447,1.1115886789313685,0.00978495077995506,0.6468310924164407,0.6679253105386911,0.030947430768254066,3.157307045801675,0.7264783989963481,1.0049951481248174,1.6946370026648834,5.456299654023936,72.03620132986576,0.5743953590145287,1.7040929863492105,0.4824659973246752,0.3763291555420147,1.6420051690541864
Longit_batch2_48,3.1164759766440597,0.03411814493996565,0.9411739983979028,0.17012254910714514,0.5449242403756424,0.014734176574164056,0.4629829192837534,0.6640595731061644,0.01893900312100727,8.012991310988452,0.7003433885645262,0.9022883425141194,1.9344401052017008,5.35666287464561,65.71715362937074,1.670719232101573,4.54456084435286,1.4611756825929665,0.9010129315228936,3.9314691394636787
Longit_batch2_49,5.07138617806482,0.029618398311366406,1.1040402817060444,0.3555224466731319,0.9080951574405159,0.05939014243617605,0.5923306645689493,0.8297264755786272,0.03237025939723183,12.396350770645943,0.8576075960840817,1.0333538158757027,4.917002343960978,7.164795605889496,69.52782075201172,3.8994270578350525,14.98198439623609,3.176769894014394,2.940958507987686,11.95840516189725
Longit_batch2_50,5.158262633175728,0.029205859533811922,1.0684418838494154,0.2587774321596757,0.8833586399618915,0.04366477969246998,0.6073166413535511,1.0454952464332607,0.0369106850623574,13.040914367377475,0.9025116629639224,1.142488218101715,4.819846639915533,9.154277951286014,75.73570976343399,4.425894790755918,11.395896716356848,3.3972628424690043,2.184303508389686,8.470770590000859
Longit_batch2_PQC 16,3.526000957819389,0.043333314502526254,0.816573449216138,0.23807962898091906,0.9194655798838849,0.024413249010878706,0.5510417277738308,0.9581259220392084,0.0519191750478537,4.478065930400739,0.6622947259063722,0.7473339638840499,3.0032458831967466,4.846897355599141,64.98328584765302,1.6312010846724025,4.157712643078909,1.4028354073450364,1.1296181345389762,3.7816310681007965
Longit_batch2_51,3.2127382271244986,0.036578289136535894,1.044951197974985,0.2118795050644806,0.9929017697401411,0.010426822061042873,0.39450564772458774,1.011807246820885,0.04768424267962982,5.917502425755705,0.7679447475611149,0.7369147332371375,5.0634373269542765,4.877271626856701,49.11514970534544,3.957550432970496,13.054332600924123,4.032654830088841,1.5263381423331988,11.538375311681417
Longit_batch2_52,4.034769754942669,0.034794682941438455,0.7626235403408731,0.2278153248752684,0.6295538825377006,0.015289038372581975,0.584766280405783,0.6157108236625418,0.04769257413838611,2.7876976249779513,0.7483309969566121,0.9965260162419594,2.1331193728969065,5.136347323214956,50.78556660231258,0.46710484742370684,1.2552212803210527,0.40033022975511656,0.31925991384268204,1.6115615771679905
Longit_batch2_53,3.848895666753826,0.033870674132670114,1.0373080337407767,0.25247787790507964,0.9226246096336895,0.014917642159390405,0.38905097671968014,0.5608518815072603,0.02928992076394298,2.152594098432052,0.3905637970514327,0.5229205106111932,1.635359128602268,4.184314152151791,69.93429472381128,1.015997855713665,2.4697044291662893,0.7550896328061256,1.0188084717502708,3.233937827194498
Longit_batch2_54,2.6750810270339516,0.028596183021297204,0.6548287177301867,0.08292751976750685,0.2893781837953392,0.011415752874780097,0.4226027935345141,0.5819958512360377,0.013906909243821465,3.7562542091511224,0.5613892485881276,0.5524718715009239,1.3963495012322729,4.096353380160783,52.54489231983859,0.6101396860578635,1.7273232930459528,0.4524011148482115,0.34095783036312766,1.3126623225103888
Longit_batch2_55,3.7614120148300056,0.036971882573049855,0.6790837519972583,0.3057873818897488,1.0764752271102798,0.02292898151803382,0.5730166196282142,1.6195429385677098,0.04283350322826623,3.5104851141669955,0.5824926477886541,0.6500401140165215,3.454704286124306,4.929925661456009,85.39219714108742,0.8975741367058542,2.4654209998268564,0.9490828656327484,0.8090488517696471,2.760728982710141
Longit_batch2_TQC16,3.8708052988256116,0.03238310425760559,0.8709550812627637,0.28366481000146393,0.7850787653423815,0.03540318613787525,0.4613241591210624,0.6007775335728982,0.027237624636348347,4.5119776015699475,0.7168693102489911,0.7260331087795525,2.722898173014346,5.702517114982002,75.19181024033138,1.4877199513449186,2.7943262009675967,0.749234409637566,1.3393788180050976,3.6148919397736976
Longit_batch2_56,3.167711345311414,0.027675368759849085,0.7186249895167869,0.20986725330062903,0.9771145478894815,0.04108402428432279,0.44874621035950973,0.7458160363312948,0.037945233907496725,3.516373867006871,0.5290984982987367,0.6605285714688505,5.724042563756979,3.910617640566856,63.28201391002847,4.109812021577036,10.75709709261953,3.044763643699923,2.56807992278982,7.527410500185646
Longit_batch2_57,3.1794453078047376,0.03723832921903868,1.1773300840834802,0.17094813104735884,0.6682433758389329,0.02285749452589122,0.5395205265423221,0.6422212414187956,0.020603660368581897,13.449471841954168,0.7723471629229539,1.0498264299213713,3.086795467745712,5.746978028371141,62.603022988587895,2.282382921548892,7.021879075816144,2.0857518095545564,1.3732406354873452,6.132363234410353
Longit_batch2_58,5.489079106481063,0.04641126920428683,1.6948466880826278,0.25573834969988096,1.139798894722135,0.026464002260508494,0.7158344909376911,0.9630821044499444,0.039915053108638604,2.87218579117839,0.7141420636758473,0.9385061488361895,1.638786890573369,7.110712238557456,76.06201425929292,0.8625492339300905,2.901507148196069,0.9124524668636779,0.7105189397154459,2.9865054650524394
Longit_batch2_59,7.512822417531041,0.05153956575618472,1.5799003261913886,0.30872002280744715,1.3962786381844476,0.11413978048228922,1.0189248203318821,0.8992583812161484,0.05622634906957231,5.641434391773911,1.2167776244847317,1.4381082320760907,7.001799882884842,9.969375942890128,86.4460703227909,5.072857946342253,11.9358947854781,3.184276817501714,5.093984206927706,14.751128086540044
Longit_batch2_60,2.1467215783117832,0.029387577099598744,0.6671742329569491,0.1890841875757823,0.6560656998623314,0.021161711384882646,0.26915308858120274,0.6896420094978205,0.02155972681208402,3.7771580589218,0.36349568222241124,0.41143817703434643,3.700538489892582,3.410993368916655,55.8080068594407,2.8813550432692585,7.776049119915428,2.2540630147785525,1.721276710816278,6.748255722855423
Longit_batch2_PQC 17,3.976445430217761,0.04823811178637325,1.2668989630778877,0.2977001454654568,1.13573068668828,0.024902423411407058,0.6020890232253453,0.9811300452451495,0.03822231770239825,4.679872590475596,0.7712239786202799,0.8631324560422055,3.616367062147354,6.167745801484172,69.54345751507405,1.582165377598662,5.11783285729057,1.4135852249922114,1.115932352981016,4.2475403985813145
Longit_batch2_61,4.061860030165829,0.03969235956320201,1.1847205243066985,0.18842929287144838,0.6986777690397514,0.01966809013693091,0.5029067858833081,0.7772998664209336,0.024769533248806517,3.908949019153672,0.4314327076260515,0.4565662365854939,2.0387596700847306,4.040332676528203,61.381509516780916,1.409614385392728,3.014471124198937,1.1018228610298686,1.4209339752226338,3.2635643172928352
Longit_batch2_62,3.8990796241007053,0.04613867990490182,0.5098196625767161,0.1387514641081366,0.44954711020384475,0.008753317300171077,0.4135267830289566,1.0236801906402304,0.024073477362853368,2.704641879935275,0.5549833954881273,0.6674984563848602,2.4419029136611106,5.146703192432175,74.90288043525285,0.23360557447794494,0.6275981777957457,0.2221155079882145,0.1367437421775751,0.7216135155847411
Longit_batch2_63,2.1255521432150357,0.03579887644217568,0.6747463154660801,0.16681739559174835,0.7554447152583741,0.018249593964232133,0.31816183100227063,0.5803284228650067,0.025124412269118077,4.527888482202426,0.5662488467413828,0.7171913258146754,3.9574183442379818,3.2454800239563713,43.50055764024052,3.040944317198404,10.80753812572474,2.582777057193986,1.6867159779682972,7.319587988316439
Longit_batch2_64,5.489160627523329,0.050915518411053795,1.2401163702453943,0.1935371573400061,0.719952343816073,0.03170494959334598,0.527349839046943,0.7643352299971822,0.023074124540765295,4.380736435798653,0.6183423488829758,0.7104479713546054,2.708231062760974,8.04346372816066,69.42858974548287,2.3351419413089407,6.661053201937567,1.7020012724601459,2.052143860061643,5.8835274188913464
Longit_batch2_65,2.9855255332166593,0.03849291305620836,0.9350592173800522,0.1869887055681339,0.7125016636155229,0.012031915163868243,0.7806447155778063,0.9424815692832333,0.03413500607405497,2.135430850519472,0.5641553625522725,0.7911696130944902,2.4684924904687535,4.484021496652675,53.69844149833864,0.30116227658762446,0.8162335334635132,0.3687782265900621,0.26593716053208855,0.981857621289815
Longit_batch2_PQC 18,3.2802988600150136,0.04760245480464914,1.1825709109212006,0.283714122524443,0.9601966114003275,0.02424222814166771,0.4985680619997633,0.8726987619037442,0.03317655634466272,5.1758914057826475,0.8953059140058796,1.047313399426915,3.3497868285872463,6.241340049174616,79.31709868365242,1.9311291978668985,5.00468728274935,1.390226589997734,1.5039672617258142,4.2796871700303445
Longit_batch2_PQC 18b,3.857585779206387,0.036910799238259524,1.0570164350988283,0.20474716053763192,0.9837481440211654,0.036265755394196866,0.6599414802317971,1.107946676665029,0.03871685053980526,5.77080215715284,0.9806472731640166,1.1115463263152567,3.567939468384877,6.312241928969441,78.21255837846104,1.70430595607169,5.192869498379006,1.6281945294978097,1.4355214899187174,5.112163467050469
Longit_BLANK-03 (Eluent A),5.349459223625552,0.41537861748354044,3.0035805279001186,1.1029170949471387,2.311596632518034,0.13108465253790866,1.0381794463559262,0.9247748801123717,7.726323516442916e-4,275.7045225927996,0.9855290005741364,0.01581464193624357,208.2130540639274,3.7202609560315705,52.01890015483535,46.31509852300667,9.438943395514187,13.231306203440983,11.332574501972443,4.088808369008506
Longit_batch3_PQC 19,4.361021266446353,0.04120106345678037,1.035089672749082,0.24758546037947857,0.9355455708999254,0.03259860767032555,0.7056720423136968,1.1412621152836009,0.04580318037826161,3.881348344465879,0.6262691692592681,0.9477961873423675,3.910971400171689,7.130816348921527,79.3874134600168,1.4670816492556813,5.41889845374263,1.405329936750047,1.1998492459461103,4.6242239564433065
Longit_batch3_PQC 20,3.8420008959604166,0.04998093108341048,1.1733659504845753,0.22761928152709457,0.998362982387987,0.029902446845636487,0.6907124622701465,1.2663623961859802,0.04184616980635711,3.771054123895128,0.5310863702116534,0.7214317245688324,2.910242246454165,6.654482919513414,75.05439379151093,1.4835019571787853,4.8568798639653545,1.5891650896326415,1.2451397489736746,4.728377952451334
Longit_batch3_1,4.83598054472618,0.04715884349873615,1.6672143936596764,0.25077557776390397,1.0678776763423616,0.017796969962668177,0.49101440095588267,0.7971302411507402,0.03672839708239929,8.907670065460959,0.7896279997377322,0.8020855268056992,6.686619848518095,3.0945605099807874,64.75625361325456,5.162459816925441,14.64949297316929,4.493298853662905,3.38852614138786,17.234642487032485
Longit_batch3_2,3.60805221909589,0.0486855854404531,1.2444643607826003,0.28552827160321476,1.1318271883473023,0.015551529348056798,0.575386035921584,0.6973140067836618,0.03018831572036345,3.456984248551872,1.0053490172640958,1.1910694377544868,2.8952084827971003,4.446005462374854,66.84787663258896,0.49050911381833023,1.6184022472913322,0.4256480736871127,0.26446834749886683,1.8364459553897352
Longit_batch3_3,4.797915152002562,0.03614732232274321,1.2716866553421289,0.27541703097446546,1.0279664409410334,0.11582771736558116,0.6113035600093109,0.744831744236331,0.024483091764134032,5.334466869742994,0.6312560400743329,0.7056915831196571,3.748997372039369,5.833604721432595,71.7089943639737,3.5192850853480078,9.395420453042641,2.3624389629618197,3.623888871832112,9.948308039847024
Longit_batch3_4,3.3597465746138,0.04206997140320534,1.0448916945197937,0.2230629929291378,0.797368926427157,0.007785501788791694,0.36133117278564314,0.7453495278971517,0.020368066614311786,4.558193810800376,0.3768744052506512,0.4953621241863829,3.2048810269536587,3.4209711385223502,58.29414662565114,1.1524704337473068,3.044925900896477,1.1357418357183655,0.7029080432536655,2.9794883815889146
Longit_batch3_5,3.2434684398439835,0.045480403662116024,0.782843484744602,0.1672258072568491,0.6324811954697813,0.009902763562755386,0.3682280822334937,0.7554654532905287,0.022605053607212974,4.031487414770855,0.4859196943732347,0.6968046414567205,2.5774057347341444,4.305223818703935,61.56792427478351,1.1428960394349659,3.4300818963633275,0.9658386689333579,0.654683134315111,3.1700766466270682
Longit_batch3_TQC19,3.536408203902713,0.04135428340319085,1.0771105151825138,0.23500261458126193,0.7972573757402384,0.038500072754186015,0.4515080301002542,0.579933220425282,0.025024120474658133,4.1451905674147955,0.6317259452311105,0.6971494392145179,3.0114983106390874,5.091667540614893,57.59001222342501,1.4236728864381087,3.492463779452828,0.8238825380160677,1.5823661874242163,5.035159729802691
Longit_batch3_6,3.831496271016137,0.04644600892787303,1.3672016653904089,0.20568491828941146,0.6604306884149891,0.05488453166957011,0.7829398733718235,1.2589065240745752,0.03479619491368864,5.064676867949068,0.6270751496868652,0.7084642222084311,2.3180421716735404,7.051250813781189,69.6300133048815,3.0123074599095983,7.595324055218489,2.599800253985491,2.8015297523536162,11.709065760237266
Longit_batch3_7,4.237273181178576,0.04334145336049918,1.5477738173561106,0.21531737413432872,0.7843393259187407,0.02796706939043561,0.688753831835978,1.145433992314392,0.03949467330889261,3.8411995156114482,0.70325141978133765,1.047334615275206,3.636055053064609,7.24008481072044,71.17419374211359,3.6405931894801573,8.11093347742087,3.1464459911040104,2.3266939051712034,9.250741094563946
Longit_batch3_8,4.502587578264682,0.04578697813560983,1.0820265408144467,0.1479375876695279,0.5095997221017359,0.030933414129110007,0.778037723442961,0.7044325479864956,0.017266178645543626,9.020841832134309,0.6856011490087115,0.7545936712310699,5.089555638494038,5.098799302919532,65.21890883199997,1.7490022012529298,5.489555695984907,1.578096468082424,1.7619906735999673,5.426818753720474
Longit_batch3_9,3.6943071845250426,0.04879343556679346,1.3166361117630474,0.19374723280806105,0.7542891405578437,0.0077130952497117935,0.43053004947258516,0.937961787109434,0.01958290293996425,3.522784835449582,0.49249911424478643,0.5412177567992571,3.0476358712032448,4.964780297333393,71.73696883147075,1.2351533029381276,3.0209366263865935,1.2223400907427218,0.8506524793575849,3.4803762881787654
Longit_batch3_10,3.7409847742306543,0.055980591336508734,0.7530858771639751,0.23982726823942618,0.9952862931520076,0.08872409549055785,0.6810555746523407,1.0243016837811842,0.04615873112823594,5.563393232034863,0.9107967778017534,1.1887899541386777,3.412287453734107,7.029475543740745,70.53810969708832,1.6077705625271215,3.2113969506362516,0.9709238012358558,1.7608116875813646,3.9763292904306113
Longit_batch3_PQC 21,3.9672558348047975,0.03582987508784296,1.1731394063507508,0.24588557746374415,0.9660537197959742,0.02282408075378936,0.4326640500384171,0.7982747391380063,0.0272994532172292,4.081591348832931,0.5635444286265882,0.941409023379885,4.081672004607998,6.433707371131253,78.42317280321173,1.4980098429714104,5.713829546109773,1.331211057742044,1.2395983291018002,4.922571655648028
Longit_batch3_11,4.005051225682482,0.03916066482304002,0.801469520997689,0.15473661262925167,0.5502196723136724,0.011349809125131961,0.44321181251114145,0.9658467388279546,0.02243351301834595,3.2639786425546022,0.44012765758307154,0.5908980451988503,4.266783164026177,3.721687070839539,59.60753986817211,2.177131099261063,6.467817746823518,2.3828938562838204,1.565710049070636,7.296746715541192
Longit_batch3_12,3.446830911426344,0.037996038515717555,1.2502722394291241,0.18769853965719993,0.7350583040088319,0.016834043834512705,0.3974957319296802,0.7600573525190002,0.021410570856921645,3.2990619212879855,0.5054387284803069,0.4348184685574639,2.4237490755982756,3.932189166293407,55.488518664448684,4.436633160462505,9.450719894984852,3.0856744697311083,3.1139368965041196,9.818254718635226
Longit_batch3_13,3.4904000606499035,0.03933638590112457,0.7132437835937645,0.2220334343790058,0.8546698033495227,0.05464691505508968,0.4304198772958335,1.3527831170836884,0.03371138144679844,3.4158963316618047,0.6171187047058028,0.6787551262527012,2.6631605764443993,6.750043961715456,64.27558528867995,0.6856067564494348,1.6815062464870718,0.4895826705158411,1.249664628516033,2.585136140762349
Longit_batch3_14,4.007333153903214,0.028686890325858964,0.9116048011462644,0.25545392708995845,0.9211595430899634,0.04090479047278485,0.5050890907054739,1.070345541262575,0.02917656093088665,4.9219778924634605,0.6134054755750135,0.5733768337755801,3.5728042427675963,5.116992699980944,61.3076415661326,4.155745774178529,13.30826544478599,4.2231142123670065,2.7208060936999803,13.302554125194433
Longit_batch3_15,3.111984812332067,0.03804145056199969,1.2904336781163428,0.2215828468796475,0.9540391693931277,0.022709935664471045,0.5914691850485618,0.6613407877738885,0.02469212044178135,5.234544111165289,0.51151058711972,0.5694510274589185,4.4095880650912305,5.386685704803117,61.54775540139152,2.7066249103219566,7.336925438363614,3.0627748535733113,2.094745229507688,7.83165531243709
Longit_batch3_TQC20,3.7866125031891293,0.040114310951865705,0.9275999594575001,0.21278187221714698,0.7751025251580866,0.03797642251287083,0.4653113387283528,0.5804979185054527,0.023079284982544353,4.66685052065524,0.7426206098212141,0.9675811958358584,2.4943387803135635,7.259787278997444,66.9320196950453,1.4314410428556272,2.962874832929117,0.9490877866855686,1.7158693075438964,4.123444820517964
Longit_batch3_16,3.4147189135687395,0.033140271898820205,1.272166472324175,0.25779990812604353,0.9371909891498272,0.034913062561924224,0.637936830172645,1.0582370192766608,0.026970776878746813,4.975554409459592,0.5408547857525294,0.5888016911054115,2.621789522057143,7.078255234938688,53.42281467348471,2.2750427314653194,8.566771205561349,2.5756127267632256,1.8620636759687381,8.271489700878789
