analysis_id,CE 18:1,Cer d18:1/16:0,Cer d18:1/24:0,LPC 18:1 (a),LPC 18:1 (b),PC 28:0|SM 34:1 M+3,PC 32:1,PC 40:6,PC 40:8,PE 34:1,PE P-16:0/18:1 [-FA-HG],PE P-16:0/18:1 [-FA],PI 34:1,SM 34:1,TG 48:1 [-18:1],TG 48:1 [SIM],TG 48:2 [-16:0],TG 48:2 [-18:1],TG 48:2 [SIM]
Longit_batch2_15,0.9601637467536905,3.4408899088784675e-4,0.007905122922421095,0.0035749967638795985,0.013192414841925484,0.002559127384201086,0.05080104069126296,0.09461535720722689,0.003114141156180285,0.00956972810684574,0.0016824925844744886,0.0015503124724718263,0.01813721631384743,1.4283342831906047,0.03501019394678402,0.09915166041648556,0.024423711484161725,0.02349891154156435,0.10130719309961685
Longit_batch2_16,1.1236463274850714,5.082333084279638e-4,0.01071756160206257,0.005109378258915919,0.018336879454022365,0.002437703837337142,0.056181679800891574,0.1321603322456145,0.004334665348272421,0.015706743859004408,0.0021708384546963414,0.00236529938314186,0.028523872332485087,1.7065634838309522,0.06464375463291591,0.2408470341050401,0.07895046944229182,0.04949283817857158,0.23635654535250636
Longit_batch2_17,1.20845594861506,3.9869014558290147e-4,0.009200269070171466,0.007183572006734525,0.025609969728530003,0.0014486343930514296,0.06424084098192469,0.153540301146538,0.0051699969964009605,0.012232763964091096,0.0034191578717017172,0.0033178670650019886,0.016921505756238995,1.6071724715598588,0.02419608761568568,0.08223498837044561,0.0309563532774237,0.02328408702227712,0.09770626306011372
Longit_batch2_18,1.0123617328387597,3.9014912467844287e-4,0.01114084233185105,0.0051234046207366156,0.017217583939338494,0.0034070937743244144,0.05836876924673089,0.07675530665453227,0.00305698121759009,0.04218741539734975,0.0022919623173852112,0.002999517023112223,0.01971516221061071,1.3633822524054873,0.0703478955285797,0.2316614201787757,0.07314376732343313,0.04949989817101448,0.19173637188640702
Longit_batch2_19,0.9990929513986403,4.0155175424976095e-4,0.01053926794673024,0.0032630828504637845,0.01126823831356008,0.005995998924139411,0.04780100497790544,0.11124112579604455,0.004129745321477722,0.019814881704164438,0.0022896271851729558,0.0023209497574370945,0.021935338657545163,1.321249215367427,0.11644343333929574,0.32712660141177924,0.10955583872841491,0.07536051657225751,0.2697988957454383
Longit_batch2_20,0.8107394225300175,3.183360975200526e-4,0.0060506295731126225,0.005037179192465152,0.017586499900083097,0.00247404158982234,0.04332919047811678,0.06323755880440587,0.0032772867630035418,0.010072170578006131,0.002527591030684101,0.0025155909921827997,0.013984295721286344,1.075671004225385,0.009771713354536153,0.03058789613960382,0.009358048108693787,0.009205039072651553,0.028176753681286436
Longit_batch2_PQC 13,1.1283320991173795,4.596073583448525e-4,0.011604947731327832,0.006653542056762481,0.02211845435194233,0.002058267236839416,0.04200197226070802,0.07704022922551448,0.0033343136187810184,0.017333510986529823,0.0027039041395026855,0.0031735392690299376,0.015128464034654784,1.4141201311432021,0.052901213036029196,0.16431249526277825,0.04558657379872613,0.039184158009963464,0.1478307717635671
Longit_batch2_21,0.6097837508884907,3.1331010940517407e-4,0.00820959363650943,0.005208303381217772,0.02072852868574035,0.0011822707861620986,0.04713197703293309,0.0651265548401135,0.00447364484738134,0.010308053485974604,0.0029611602318555456,0.0026877963647722125,0.005511922148151612,1.0974802341841325,0.007317893406174115,0.018962341961821547,0.006173684791512438,0.004888264030446345,0.015838273914613878
Longit_batch2_22,1.015900369944411,5.268363374719929e-4,0.010227039101956489,0.007407116473206434,0.03745182094206681,0.0028495703840222273,0.0711217294694942,0.06358158666936096,0.006996342139518393,0.024945387434318574,0.004265864643815224,0.004468261631520064,0.025043196814885177,1.3676089651932735,0.09012915535971928,0.2568125906946229,0.08082607169096254,0.0845012473377067,0.24020242544400516
Longit_batch2_23,1.080859676219998,3.441963228648859e-4,0.008175100105131691,0.00504173012720861,0.020014203406192244,0.0025629722191589702,0.04596182792254331,0.061046003760311024,0.0021899019553716153,0.008671262362912421,0.0018757402200920421,0.0030348117856388336,0.007898097702501642,1.075752164303821,0.013408874288759273,0.04807230395731138,0.011866751615249572,0.013618449501386012,0.04920228867635988
Longit_batch2_24,0.8064345373939438,4.30043196197602e-4,0.009899199372368354,0.003566400992285916,0.013353594944417277,0.0012910068998854241,0.08380509633171696,0.08778771534888453,0.005027143103685912,0.01003048133911674,0.002457853425108149,0.002399374956196418,0.011613546274887534,1.2276053944334817,0.007802390381076,0.029071855002322983,0.009574216110426607,0.0045742644890606815,0.026850860034494013
Longit_batch2_25,0.7311631079526233,4.062990519906834e-4,0.007820323791494421,0.005650031381032049,0.020583316881944373,0.006083430820662972,0.04922915949993304,0.09133320833036401,0.0039183049645429265,0.010721618790818599,0.0028238712355180087,0.0027845549956097304,0.007150701921698061,0.9718338141770682,0.05613028791069212,0.12082049901426063,0.03857424914102465,0.03283620541944105,0.08274448165819773
Longit_batch2_TQC13,0.8006696331581222,3.6593600486985514e-4,0.008344337110432249,0.0056896997749929816,0.018991379217737005,0.0030734424647961677,0.04774517792213146,0.058522031800445816,0.0032416750243566567,0.013114461102373942,0.002224495774699265,0.002196287308933977,0.012096546820971424,1.219249790190322,0.043886681316673254,0.11784519313048487,0.03171796213466202,0.05468911067294289,0.1013984855605712
Longit_batch2_26,0.858244663534908,3.5795093326107297e-4,0.009667739501433886,0.0055870050096396735,0.02134365696150245,0.0010031469716490738,0.05403763389143229,0.06417943506194514,0.004018446007931494,0.013018341473279979,0.0023475190844174268,0.0020866672810076156,0.010323564227334662,1.1323487185062064,0.014683694695782672,0.038373719126988934,0.011714426529917004,0.012928478656138524,0.03170936005521138
Longit_batch2_27,1.0908553951754123,4.499672805582674e-4,0.011168489817447875,0.005188268203154567,0.019848453204266925,0.0010233826653125325,0.07317744553299317,0.1274428133517378,0.0046603910166034814,0.012967430464284297,0.0023003518179957184,0.0021434354390646206,0.01194721161637076,1.5086484845755923,0.016561590924166987,0.0534482343468195,0.021914263692439977,0.015056107524812647,0.062245295203384496
Longit_batch2_28,0.7369134021564842,4.889730992239613e-4,0.013909845846245498,0.0038833971035095896,0.01702216640305676,0.0014542246518863826,0.04689701252250924,0.1012443287014748,0.0035656792387795135,0.025049571029553158,0.002057032689243717,0.0028547112202589693,0.012320191092482292,0.9734592854779128,0.17610165919595672,0.5627653072233502,0.21420177656698497,0.11554137095936799,0.5245031352991296
Longit_batch2_29,0.9463677712680338,2.7244294476541983e-4,0.007245631257504998,0.005285994051386389,0.020634698712734045,0.001116287087997922,0.08054449459596978,0.05636642920295389,0.004371331594879877,0.019357374946031552,0.002660615692639935,0.0023597998539861896,0.015452237502522809,1.2454221894243749,0.04389530998074708,0.17671747472884855,0.041144446087165755,0.030113835631648146,0.16783137122735434
Longit_batch2_30,1.0088135946225367,3.62607037626353e-4,0.010817732707398846,0.0037462769590767366,0.013405226949279394,0.0018884708112652706,0.052539482027012814,0.08251409376116167,0.002719236098551757,0.012388360009653142,0.0018071031130605113,0.002167452325005864,0.009686073621313922,1.3865883970668689,0.05716769756726115,0.15714542051186114,0.048666172810757045,0.04074934353937731,0.12950736093413012
Longit_batch2_PQC 14,1.0635765457360509,3.4545661117529875e-4,0.01160494773132712,0.0056423608406727475,0.020735421880133956,0.0029126114773031894,0.053591335989000635,0.09892163010540521,0.004104931994290147,0.014001436424042418,0.002560914837410466,0.003119311585581568,0.01489537777729405,1.4526760210659673,0.06200728006430125,0.15768579876738364,0.04781274415731195,0.042696934244975955,0.14861160177389895
Longit_batch2_31,1.1006795587152025,0.00032353834143305507,0.006865950583415938,0.006045503997223116,0.026066278503647847,4.730542945367384e-4,0.049581773817697114,0.10941652367594214,0.00394557301401187,0.009106118281655142,0.0019008728494460953,0.0012892622111971592,0.00912564915513674,1.2375997391805256,0.00830059284003052,0.02402458411673908,0.009908329128299535,0.00724187978993762,0.027155526525897724
Longit_batch2_32,0.8158229454368316,3.4389165130846845e-4,0.015112558919841413,0.004953536105043327,0.019410477114291225,0.0017248520435755618,0.05274429623164925,0.12808226329496702,0.0067737701067923746,0.021803494508044207,0.0012590574295003524,0.0017192618323429048,0.01844276500579774,0.99177952180087,0.23892504373779658,0.8591808288047612,0.269318282398003,0.14663629628603414,0.770544781989067
Longit_batch2_33,0.8388573349479655,3.2856577777548834e-4,0.009920887970489945,0.004822935696452727,0.019289939332859732,0.0014797893038822536,0.06936884053206371,0.06959107914245428,0.004954152855129035,0.007043689302800778,0.002031246467388773,0.0021362729224759683,0.01132237601178943,1.2436603316960928,0.013898644902396288,0.04187378212452703,0.013983492393592948,0.010477028539140596,0.0444543039579789
Longit_batch2_34,0.6357806828419823,2.1235675416639112e-4,0.00711954682536569,0.0035240302993122465,0.012289902867804329,0.0013321296642865206,0.03291239345974759,0.06113515101522252,0.0021022475846679263,0.013110013260110711,0.0018427288169387591,0.0020620501550340036,0.01381998540517852,0.9795376349247125,0.061944780211761495,0.21127909575192172,0.04174843027887221,0.04244639392826892,0.13470818905706133
Longit_batch2_35,1.47489818421622,4.4763865351996654e-4,0.01980195282487024,0.0071896371341015125,0.03287189340863427,0.004747385729547984,0.076669846440772,0.07498398084639979,0.0063209059399992685,0.011182638503135583,0.0020532411802095226,0.0019509840353418737,0.014381520439623582,1.411507968770534,0.08093966679620015,0.2298408957708333,0.06333577995129382,0.07295120922702514,0.2226787435723779
Longit_batch2_TQC14,0.8187625316085243,3.500938245685872e-4,0.00860282835109776,0.005027849247551692,0.018927196315352435,0.0037092159253126426,0.05239798216486445,0.05207105670883309,0.003595588851979571,0.015374853881570977,0.002751934444933128,0.002323077025618973,0.011515045227184866,1.3065900141175475,0.041176166330415154,0.1127440021282744,0.02396222229874593,0.04740956352716839,0.12435977212626853
Longit_batch2_36,0.8485589296382301,2.2673222744155265e-4,0.00911246039332772,0.00550701180873262,0.018505937808058367,0.0022974602152519862,0.07587600142799757,0.061627619643599627,0.005183384813973854,0.010776944040774077,0.003506096419066142,0.0031999269147587337,0.009644616612768945,1.2658964419633703,0.014574997972886564,0.04365917584768823,0.01606119410883188,0.011481043808252793,0.051876392200697306
Longit_batch2_37,1.5909254369326533,3.532623852996032e-4,0.01122919594811159,0.005270281837076758,0.02183721181526398,0.0014793314334162451,0.08175296200746296,0.2393386209206023,0.006843811046517064,0.009244756911874541,0.004130125594772205,0.0036081366173533187,0.01177393379059004,1.9525968845494432,0.011333673652321657,0.03639848710132199,0.011157262295259636,0.011176561150196676,0.0406847703243834
Longit_batch2_38,1.0746993732286536,3.145407055594721e-4,0.012535160567272935,0.0051111432029023905,0.01890142132569041,0.002076413664651815,0.049736190951614384,0.08113596284351032,0.004355744050896257,0.01110447016079433,0.001499892382844864,0.0012379118534328211,0.008910184232782645,1.5264776910773625,0.03455696233006441,0.11450726214187286,0.03998737918971274,0.04050881398608748,0.17293900856191738
Longit_batch2_39,0.6783793599663146,2.4188629776394202e-4,0.012020811840760558,0.006499029752534218,0.021998573280740313,0.0014081488279152766,0.03407749076729032,0.062476848418793036,0.00385557908305896,0.013384776675138845,0.004371689070698098,0.004036016866463454,0.007123115862875221,1.3208043960368747,0.025004174153081624,0.062361540158485954,0.01948820413431578,0.026281932266290737,0.08233782637340929
Longit_batch2_40,1.1846009157280488,4.5260483716139273e-4,0.014089628320064362,0.005901373965919729,0.0251419189628358,0.003841751292379515,0.09630424481312977,0.07185670773075672,0.0046992912022680074,0.022719945594583554,0.004197729000431809,0.0049687661156077425,0.029439546689990038,1.7309727688025267,0.13387629862971395,0.422237325212034,0.1244250579223066,0.09769300307848974,0.4470185040724129
Longit_batch2_PQC 15,1.021957082744445,3.9279756663536446e-4,0.011604947731327916,0.005346552788920766,0.022375612806035696,0.0024337090215856517,0.04887832650757964,0.09860887656464175,0.004561488260808886,0.01866613597104341,0.002845086942866931,0.0032860889244173594,0.01422151645111467,1.3854422194683569,0.05621614151942713,0.1520262058248252,0.0537848904555125,0.03801039560013424,0.14526011892041804
Longit_batch2_41,1.1700190479405923,3.8267854945951365e-4,0.012790255366895919,0.0044466107501293034,0.0205604118483144,0.0019503484396383582,0.04920995899152,0.07938851331326824,0.003475001207687456,0.01801692881112369,0.0017109620118907955,0.001885687150461274,0.01763339056962587,1.4260009274051428,0.07377593355840209,0.28614510324360126,0.05993557910884159,0.05162474699685866,0.21078549130930774
Longit_batch2_42,0.768361526778074,4.163088096909504e-4,0.01210401703356357,0.004126989776770158,0.014617126185612464,0.001304534383038057,0.05187122298142696,0.07812264393570116,0.0027943211007885028,0.010793082551546153,0.0026230282074678314,0.0022924061270844006,0.012795174817091998,1.4138985460267655,0.04684591220226014,0.1452120469794901,0.03945395235703448,0.030197183989169697,0.12598909748431916
Longit_batch2_43,1.1966274909640047,4.894118101407373e-4,0.010855281524590818,0.00523093280480864,0.01893515238502496,0.001628917763455354,0.04741404815936891,0.05645750375042043,0.003060991927960057,0.010384917520194041,0.0033205122297795767,0.002502414213987123,0.009658413028290588,1.5950671826497185,0.009239016998360723,0.03478975075440666,0.008588229710947118,0.010438253399969432,0.040680655349474126
Longit_batch2_44,1.2392587551996734,4.824370829318625e-4,0.013650927889317177,0.004648289050822636,0.018548166323668815,0.0014802106554275482,0.07774207828311598,0.05696403937335844,0.0028206352560934977,0.014536323333389986,0.0027646316934855867,0.002640329595335871,0.01911012101472225,1.4697993689987605,0.026057856600683715,0.0824917659658429,0.021472883173749083,0.026646514479543377,0.10979110067612118
Longit_batch2_45,0.8631588528559632,4.599751653165597e-4,0.011443289787178396,0.0023515089035071185,0.007205460447375672,0.0013655302687377196,0.051952254511905875,0.07273387078498572,0.0021910166960383832,0.015156301642054499,0.001768221430451763,0.0016941887723599589,0.014481961015868508,1.2328893834041272,0.03029753371781531,0.09217418313768319,0.033208269408037484,0.025376650564547472,0.09196750092551108
Longit_batch2_TQC15,0.6590991919555172,3.796654214865031e-4,0.011199360127670727,0.005118479131763137,0.01962706022467017,0.004187838979654619,0.05615449321604501,0.04980953408095944,0.003474156509391431,0.017801080509442537,0.002605474097765788,0.003288559356450247,0.015856799831766244,1.551830038966932,0.04203896875508303,0.12277707010039231,0.029035904074931018,0.05188892629930947,0.16884393309594156
Longit_batch2_46,0.7740748641003987,3.157591318471785e-4,0.01440254134991928,0.0037859186649391594,0.014353201275641249,0.002430532980909838,0.05217719740231499,0.08778723723581708,0.0037056179325163424,0.02228896520844573,0.00216669413772556,0.002681839738972549,0.017218299277163385,1.1318492704696883,0.1652514680002687,0.5259618344587473,0.13220414000373018,0.12129893675899502,0.5145331343595003
Longit_batch2_47,0.8015444451961686,3.443589908979345e-4,0.0139290896459794,0.005343098463534492,0.024996957366934313,9.226416227861835e-4,0.06198524805707661,0.061193538583502856,0.0028330555431295324,0.010589141438077035,0.0027712418574409514,0.0038225352881805065,0.009051797625203126,1.6053635201703056,0.018255103473972367,0.059082091892047835,0.01689379757319568,0.014506777565021537,0.06812278718485149
Longit_batch2_48,0.8159895512204955,3.741227376512453e-4,0.013649790575067145,0.003920590309466169,0.012246480634818554,0.0013878472346891431,0.04425118235188939,0.0608166828952882,0.0017436133998399638,0.026777235381563957,0.0026767063744405914,0.003520559008865676,0.010125103330493015,1.4618203679202089,0.0531551367430486,0.15718324258189792,0.05113391588575015,0.0345397242247035,0.16089622844411192
Longit_batch2_49,1.3322071242558555,3.225252318722065e-4,0.015990025584901247,0.008195959924976527,0.02039570256380575,0.0055881950663610935,0.05646462283922143,0.07596064709105554,0.0029971853605104113,0.04127547263815959,0.003280766151902071,0.004126036415623239,0.02520270553859389,1.5425298581876359,0.12419695817602272,0.5167348820418881,0.11110623120114059,0.11204433767742066,0.4826571006951735
Longit_batch2_50,1.3594785791124335,3.15824307146247e-4,0.015374766771320037,0.005967637285350274,0.019827890336383245,0.0041042127014962945,0.05773912927469933,0.09567837503712533,0.0034372064707314056,0.04326466798951673,0.003451564298267608,0.004653227641690019,0.024185778195098352,1.6748354626985678,0.1411170971807225,0.39179618878700273,0.11874842211612806,0.08265495701756678,0.33724596674071405
Longit_batch2_PQC 16,0.9323384089919818,4.6534055332879046e-4,0.011604947731327002,0.005492138443266996,0.020625622250224632,0.002292268905818973,0.05224846977145949,0.0876500845042042,0.004862718676555025,0.0148027685688362,0.0025286633482136194,0.0030924204055595875,0.014754902006431559,1.4317795567192437,0.052066027001643825,0.1424312734103787,0.04900624843631422,0.042432392759394165,0.14860314519200019
Longit_batch2_51,0.852287628793271,3.9007293207316446e-4,0.014570327749966387,0.004889353167401344,0.02225922318589483,9.779875809238464e-4,0.037305101088258,0.09252637663440574,0.004491958520015017,0.019490278467478216,0.002922687082481902,0.003083746953909598,0.024366595980410695,1.0778325558496662,0.12645668255254133,0.4454204480739973,0.1407932481853434,0.056884061517467416,0.44794768419697123
Longit_batch2_52,1.0738583625045552,3.6847560713308057e-4,0.010370222155716816,0.005258823719754679,0.01410485939251796,0.001432527419227013,0.05514621283577243,0.0562836921229695,0.004518893874144698,0.009148552782598556,0.0028346042233178626,0.004198031312629635,0.010061078278083647,1.1096228233071908,0.014941633816693044,0.04264185501025056,0.01396867465340362,0.011798150434451822,0.06186608152063007
Longit_batch2_53,1.0277323734832238,3.5619935911922586e-4,0.013684844310419305,0.005830049317355845,0.020658225984978174,0.001396253749594689,0.0365890644437866,0.05124977847925193,0.0027914537569001603,0.007038757638561436,0.0014702251105571586,0.002208001819757382,0.0075661491735966755,1.5206317213597274,0.03253455666891825,0.08350449560231382,0.02633184937012975,0.03731082713299743,0.12285413678275238
Longit_batch2_54,0.7166304841033069,2.986419377262962e-4,0.008345154707153723,0.001915538093893527,0.006475389704882176,0.0010673580260650794,0.03963530598096237,0.053162050180173594,0.0013331632748448008,0.012238155739970608,0.0020970510010160093,0.002328547730690778,0.006343328775330562,1.1363816969840412,0.01955914034145928,0.05810980014271491,0.01576712673641322,0.012366484477732571,0.049377938760389824
Longit_batch2_55,1.0109344813551648,3.8343144450738283e-4,0.008330967176702503,0.007065695161453013,0.02407333713472214,0.0021415672636985383,0.053594020977001444,0.14788098001074035,0.00413033902517085,0.011396074207096138,0.0021560626684504636,0.002724107134952121,0.01542768333724963,1.8356695110885515,0.028804424643336497,0.08249973374257012,0.03305818927186848,0.029042997051134077,0.10288095746787691
Longit_batch2_TQC16,1.043727340661193,3.335093951741986e-4,0.010258755216437498,0.006556680449056505,0.017545979713283075,0.0033031682641908467,0.04302782487136935,0.05483673106370156,0.0026419762572195923,0.014594264091822077,0.002625566465153943,0.0030139820349817086,0.011969331583543496,1.6055126478757962,0.047794557765660585,0.09298483482414636,0.026081867249791276,0.04755502543947631,0.1335018727433796
Longit_batch2_56,0.8569300419278332,2.8304562424296184e-4,0.008112599430042854,0.004852510158956723,0.021824384546757867,0.003829152997633663,0.041738173336795546,0.06804991893513211,0.003702388306791412,0.011332805688316095,0.0019148325739785502,0.0027068271796733545,0.024805524289882086,1.3410231138411435,0.13217447783548023,0.35588080864390836,0.10593039373703475,0.09011984090552211,0.2755548421432037
Longit_batch2_57,0.8629111999489041,3.782044639506121e-4,0.012726744088361502,0.003953933412419259,0.014916375999017949,0.0021281378674758403,0.050041005922345554,0.05857584760446883,0.0020222783309047708,0.04318916039998414,0.002758229012447098,0.00423300630195222,0.013209772986179591,1.315441533832046,0.07348226568901936,0.23091450425004648,0.07252298411144582,0.0475945658153882,0.22253092863349339
Longit_batch2_58,1.4946196857755714,4.6809428972314555e-4,0.017542195637428464,0.005917034095883244,0.025426642980781695,0.0024613198415833408,0.06620833096069713,0.08780823546372266,0.0039410425303330505,0.009189866308488016,0.00251333972409784,0.0037119503392079936,0.006938463351489084,1.5831914263150746,0.02780009673430171,0.09482805832841379,0.03170803444665925,0.02430258942054556,0.10742258584283587
Longit_batch2_59,2.052356563813415,5.162072359751892e-4,0.015669724253341254,0.007145230290710466,0.0311289893777382,0.010604518476482569,0.0939769295896099,0.0819585850470144,0.005584669732185902,0.01798511993789573,0.004214684041321539,0.0055635844459264415,0.029389465636107507,1.780454621181747,0.16367543265609136,0.387635492893489,0.11059001608719156,0.1718127342818107,0.5258199766219083
Longit_batch2_60,0.5883644938300852,2.922944367927863e-4,0.0063513098636003695,0.004377738990079228,0.014617476164934891,0.001964020874080302,0.02475456393758732,0.06283066950283044,0.0021542132169821934,0.011998199742270088,0.0012376327407610228,0.0015528287243632287,0.015433074328220726,1.136042272009887,0.09306705147547645,0.25092036772117154,0.07823790150765586,0.05720202204821263,0.23830479431186713
Longit_batch2_PQC 17,1.0934272791146191,4.7645347963739783e-4,0.011604947731325957,0.006894724528184185,0.025289052394435692,0.0023087574896849387,0.0552194046165483,0.08935370708544153,0.0038419718775895588,0.014811945002435415,0.002577961147608043,0.0031703220296082847,0.01502126090993793,1.397399102501159,0.05115869268651007,0.16407312289129494,0.04903646685884748,0.03650824283459508,0.14852449041010354
Longit_batch2_61,1.1205916669077047,3.893234434697362e-4,0.01048699679341381,0.00436545494429474,0.015547703695580842,0.001821546598988793,0.04599306792042682,0.07076403910065604,0.002504666699502432,0.012327221504829738,0.00141416335737408,0.001628490807401597,0.008454956789894422,1.215931447930577,0.04562850778865978,0.0960095165010921,0.03819926320975911,0.04572446708816939,0.11291826639142516
Longit_batch2_62,1.0792322797457885,4.4940949055473714e-4,0.004403729339907234,0.003215599009431241,0.009997621152436709,8.098268260911237e-4,0.037712146568830485,0.09315932668046821,0.002448885944870166,0.008498496385771059,0.0017819932574899657,0.0023075456831269407,0.010131313714344505,1.4611960522207252,0.007569854397172441,0.019857222447585345,0.007696054279058189,0.0043249703112472355,0.024673536222345735
Longit_batch2_63,0.5902785417117626,3.462740189168503e-4,0.0057799969433063375,0.0038673089492887065,0.016790216182107957,0.0016866077245483806,0.028933251399630676,0.05279270369084008,0.0025711379176037432,0.01417604814461873,0.0017794797360454614,0.0023990264193131028,0.016450727072333415,0.8350067150750488,0.09864638455467097,0.33968933457301514,0.08943802343982617,0.052403486204838694,0.24684515043094404
Longit_batch2_64,1.5294130648626947,4.890734839537522e-4,0.01077522250862573,0.004488230052060539,0.015991510429803044,0.002927044580397406,0.047820964998184834,0.06950594642349361,0.002375505313730119,0.013665757639194875,0.0019004903362693382,0.002296318810236969,0.011290198582359938,1.3106327516551977,0.07583232467818678,0.20797146565480817,0.058903511505256696,0.06259975328438558,0.19518963691865016
Longit_batch2_65,0.8345909589183261,3.6717927712620054e-4,0.008483064071029037,0.004337798224237944,0.015816258477811106,0.0011096305935276232,0.0705898197070842,0.08567398552329061,0.0035353556787869325,0.0066374189956082295,0.001694918709004728,0.002468242647526329,0.010324299351786905,0.9966206167872104,0.009790616450520493,0.02531460625193178,0.012755356733180406,0.007962636732910576,0.031939753464389396
Longit_batch2_PQC 18,0.9200256306416575,4.509206969779486e-4,0.011604947731340862,0.006583822984783839,0.021301499463222958,0.0022333540990782602,0.044955308683825336,0.0793009673786158,0.0034567446019821424,0.01602972268022531,0.002628262979984318,0.0031510131214424323,0.01405375106067729,1.4472852349454957,0.06284766928199975,0.1541780445294492,0.048057254996274085,0.044193478352245026,0.13597387372938502
Longit_batch2_PQC 18b,1.085512577122375,3.47214382112984e-4,0.011604947731315941,0.0047528958643881705,0.021810522410237707,0.003337514575351353,0.05933743646808501,0.1006400874399516,0.004058251254934751,0.017807549913502304,0.0028123302249013576,0.003223539133687723,0.015008099906293409,1.4033130811458474,0.05552566751411375,0.1589050932080655,0.05625041010043259,0.041395555778682085,0.1580513409631805
Longit_BLANK-03 (Eluent A),1.4014637301649586,0.004177961520801608,0.03141922233506275,0.02626478875585565,0.053803609870768966,0.009181395744325633,0.07463688103847974,0.07054094377637868,6.279153758982459e-5,1.1283206075950842,0.004159375720283091,5.635817923178009e-5,0.9061415046831143,0.9547995882931292,1.7843975130873972,0.28381533043935064,0.4559968706343912,0.38765778991766037,0.1340660321301466
Longit_batch3_PQC 19,1.142485424403043,4.146881736348398e-4,0.01081892737684797,0.0058928870929644646,0.02176275755154131,0.0024950065132495827,0.053112052439423976,0.08910198533213558,0.0040815248887239456,0.016370191974614565,0.0027991873885726175,0.0033771850215324885,0.01685018646206619,1.459449631096304,0.05586983786385789,0.1630086973259379,0.0482783597155995,0.04093138385492739,0.14817722511098683
Longit_batch3_PQC 20,1.0064921865562584,5.033968471667737e-4,0.012254336168992346,0.005414819332174063,0.023210637100481157,0.0024950065132453374,0.05442665956636276,0.10119543060355546,0.004081524888718237,0.016370191974563183,0.0025091038682948557,0.0025702622631389826,0.012412960158820183,1.3819735309398677,0.05586983786386369,0.14616534656414196,0.054419977308984145,0.04236016616798536,0.14817722512194162
Longit_batch3_1,1.2668581023124799,4.752938774351155e-4,0.017397940381395922,0.0059625509290459665,0.024812453740339822,0.0016000913520257671,0.040511189346704606,0.06519944895467535,0.0038873094828492127,0.03954545815676546,0.0039061690991028407,0.002857229924874286,0.02823274602058773,1.1942354620760094,0.1927322805809504,0.4410592640793354,0.15338045448682391,0.11496356177647878,0.5300401886654632
Longit_batch3_2,0.94516302820988,4.910123269811321e-4,0.012975943014009837,0.006785282246483041,0.02628318208229508,0.0014869990173235145,0.04969120462960556,0.058373370462480104,0.0034326021161064577,0.01558254058814017,0.005151552326810373,0.0042423246237364,0.012100770235668253,1.2347460709584284,0.018200523047750064,0.04874702575268965,0.014483402577899894,0.008948142347632044,0.055644238056555266
Longit_batch3_3,1.2568312091012488,3.648052292337447e-4,0.013249108557281083,0.006541563067995623,0.0238575791520545,0.01163768638683722,0.055216276156471775,0.06379841521234497,0.002962484596524214,0.024252668252268912,0.003317016260882743,0.002513182696730576,0.015511124988943949,1.3266039316931237,0.1300796059674396,0.28311648989714855,0.08012997630719329,0.12227674424975388,0.298044685439551
Longit_batch3_4,0.8800784664971604,4.2486412833650023e-4,0.010877470155001496,0.005295295553659157,0.018495086147585396,8.13031998636034e-4,0.034090518713513866,0.06529865075332607,0.0025991031072524822,0.020775933897744455,0.0020118603437442877,0.001763901083537624,0.013126993074885083,1.0801018567424976,0.04251380122119684,0.09179371974883317,0.038399647232474146,0.023652514687687372,0.08854720358395245
Longit_batch3_5,0.8496010366956217,4.596159409929051e-4,0.008142947662072247,0.003967691714369602,0.014662036090620181,0.0010643077286697372,0.03622167692020762,0.0676569045523658,0.003016146917700557,0.018321301904010587,0.002612603192280255,0.0024808743656024716,0.01045233689052597,1.1425088548767788,0.04214325741915971,0.10344941174060451,0.032550939858137985,0.02196947979758972,0.09372837819865319
Longit_batch3_TQC19,0.9263140016724132,4.1820016165143077e-4,0.011194818229011305,0.005572874373779141,0.01847118793175441,0.004221410886074958,0.046198038968972836,0.053054613544975995,0.003463212941576027,0.018691111822590905,0.0033939415767694965,0.002481772260496302,0.012093846925257562,1.0703095394267053,0.05253843153227074,0.10537625070170013,0.027677900673594522,0.05295481165710515,0.14849309869604455
Longit_batch3_6,1.0035863099951299,4.700077531576345e-4,0.01419840101485581,0.004875071022220221,0.01529231170285905,0.0060925541337632375,0.08309087017031769,0.1175477344804066,0.004957200774150072,0.02256164233813405,0.0033421902148522034,0.002521716579189594,0.009220410780102517,1.29600420222887,0.11134851563704656,0.22926852394176536,0.08705901319475619,0.09349825070430633,0.3452126780726984
Longit_batch3_7,1.1098473958397823,4.388873008793355e-4,0.016060698663536172,0.005100696853075544,0.018150955898923633,0.0031224136457005977,0.07556029512719714,0.10905058669601451,0.005751079924729158,0.016842061714705966,0.003694346622559442,0.0037274009836417155,0.01432927534939721,1.3266898822281354,0.13486420689832598,0.24493805357415957,0.10502589431206222,0.07743856772183377,0.2731798053387925
