analysis_id,qc_type,CE 18:1,CE 18:1 d7 (ISTD),Cer d18:1/16:0,Cer d18:1/24:0,Cer d18:1/25:0 (ISTD),LPC 18:1 (a),LPC 18:1 (ab) d7 (ISTD),LPC 18:1 (b),PC 28:0|SM 32:1 M+3,PC 32:1,PC 33:1 d7 (ISTD),PC 40:6,PC 40:8,PE 33:1 d7 (ISTD),PE 34:1,PE P-16:0/18:1 [-FA-HG],PE P-16:0/18:1 [-FA],PI 33:1 d7 (ISTD),PI 34:1,SM 32:1,SM 34:1,SM 36:2 d9 (ISTD),TG 48:1 [-18:1],TG 48:1 [SIM],TG 48:1 d7 (ISTD) [-15:0],TG 48:1 d7 (ISTD) [SIM],TG 48:2 [-16:0],TG 48:2 [-18:1],TG 48:2 [SIM]
Longit_batch2_7,SPL,982115.75,222993.2,94040.15,2126928,2331144.3,1004644.25,4577115,3188885.3,67596.4,2555755.5,3579970.3,5214468.5,169643.73,30807.727,182536.19,20040.143,23674.057,24130.414,115690.39,4195631.5,46281200,556929.5,1588187.1,5448619,1228265.8,1502737,1494864.6,1171552.5,4694243
Longit_batch2_8,SPL,1323586.8,370982.44,71792.12,1455537.3,2267186,1113196.8,5388984.5,4381005,48992.797,1929827.3,3878131,4668460.5,230961.58,38957.582,106827.164,27623.432,34051.242,35667.36,90521.42,3495373.3,42885548,606123.6,724181.56,1986981.1,1777797.9,2150117.8,482217.56,390868.66,1628221.8
Longit_batch2_9,SPL,1621504.9,362195.94,84424.29,1709230.9,2343267.3,1445213,5312466.5,5052815,239337.86,1990313,4036657,2065611.4,177329.72,44321.594,171206.8,43321.613,45411.242,36676.063,74736.45,3221953,40937572,708539.06,1267590.6,3792739.8,1927780.3,2279474,881608.75,1153901.3,4082697.3
Longit_batch2_10,SPL,1539216.9,290093.94,75861.85,2164609,2754255.8,2252643.5,5185227,9851673,89110.016,2598485.3,3387754.5,3680174.8,299978.13,34333.266,155277.06,30286.46,34340.285,30778.078,88880.56,3062432.5,43238610,472613.6,1941629.5,6679755.5,1750127.8,2177399.3,1617615.4,1104704.9,5233756
Longit_batch2_PQC 12,BQC,1161820.4,272981,58298.723,1897171.4,2389616.3,1291062.3,5053418,5131621,105415.84,2198957.5,4066541.3,3650462,236962.52,35925.242,164373.28,26445.844,35662.83,38206.332,81481.94,2662480,40778064,588874.9,2211651.8,7638678,1173810.1,1618891.6,1808761.9,1555602.8,6574181
Longit_batch2_11,SPL,1217653.8,360505.47,77691.305,1264283.5,2410335.3,950929.06,4864759,3443423.3,57443.195,1631216.5,3989359.8,4923869.5,220096.61,56743.953,105622.664,22793.97,22687.16,39020.836,82541.78,3228886.3,39946812,558283.06,649812.1,2116091,1721438.6,2110922,525013.44,359872.25,1875851.4
Longit_batch2_12,SPL,1269483.9,332268.75,70597.72,1637624.3,2774811.3,1259605.4,4923034,4302175.5,37371.78,2031542.6,4048553.5,2846357.5,160573.6,36083.45,133200.28,23318.773,21270.016,33314.46,58021.57,2221339,41221024,575539.9,1374300.3,3662378.5,1579265.3,1596796.4,856565.4,774586.06,3491970.3
Longit_batch2_13,SPL,1230413.9,325748.1,69702.82,1879500.9,2215976.5,1536929.8,5042786,6495582,162931.58,1989237.4,3920370.8,3026612,254179.1,47639.395,125393.22,30368.627,34365.887,36769.33,42555.49,4363858,38542828,569354.1,1117420.3,3254233.3,1424574.3,1835754.4,957310.4,912849.6,3906180.5
Longit_batch2_14,SPL,1729752.4,247510.25,68958.59,2806193.3,2386173.8,1761153.4,4858800.5,9087135,270048.9,2989405,3483463.8,3769065.5,326369.38,35829.695,99907.15,34226.11,43299.03,27093.44,64295.465,4001545.3,47439544,518326.34,2292125.8,8473178,1397576.5,1922178.1,1794221.4,1364355.1,6478154.5
Longit_batch2_15,SPL,1204933.6,296958.6,49982.96,1254791.8,2090333.6,712845.25,4536528,2599720.3,98551.18,1865236.1,3779819,3848572.8,157134.86,45123.11,112198.17,21264.695,22822.035,33722.86,99426.766,2807250.5,38350256,530728.6,1833346,5486355.5,1597439.6,1759881.1,1089747.1,1101020.1,5106692
Longit_batch2_16,SPL,1338740.8,282362.34,81867.375,1906190.9,2301895.5,1116957,4975258,3965405.5,101102.24,2221585.8,4066514.5,5785654.5,234107.22,48790.082,199837.84,29742.73,37742.07,29352.371,139120.84,3979822.5,42075784,483260.38,2458223,9248068,1161281.8,1226230.8,2562334.8,1681602.3,8375194
Longit_batch2_17,SPL,1652696.8,324628.44,68093.97,1749079.8,2423731.3,1458207.9,4621356,5147459,55976.313,2366787.3,3784682,6258104.5,258541.44,43493.383,139245.34,41841.242,47245.977,31258.586,89986.336,2901368.5,41643240,503381,1227143.3,4292936,1550463.1,1673768.9,1342173.6,1053037,4767101.5
Longit_batch2_18,SPL,1080802.8,253830.2,65573.6,2095359.1,2368553.3,1105015.3,4911829.5,3680423,130219.305,2127191,3739526.3,3092274.3,150277.33,37072.164,410805.84,23938.184,36403.17,31837.965,109408.96,3159417,40795292,575993.8,3155174.3,10686120,1372625.1,1484832.1,2809187,1974924.6,8368077
Longit_batch2_19,SPL,1097378,261587.44,59454.95,1749799.4,2072071.4,731434.25,5106508.5,2505706.3,227557.38,1730026.8,3709335.3,4447095.5,200344.45,47065.195,245849.86,30381.875,35721.152,32365.979,126767.06,3147298,39840668,575050.94,4425434.5,15309092,1164364.6,1512314.1,3571328.8,2540518,12084883
Longit_batch2_20,SPL,1251807.6,368369.8,60145.332,1279707.6,2625715.8,1017076.06,4601359,3526009.3,115178.625,1923998.4,4545409.5,3099025,193829.39,43010.465,114616.91,30654.418,35313.16,37616.91,96118.29,2653491.8,38139520,669867.5,586185.3,2012785.5,1839842.6,2134734.5,482308.8,488255.25,1793511
Longit_batch2_PQC 13,BQC,1299023.5,275167.9,65983.28,1854005.3,1981308.3,1414742.8,4847166,4674427.5,106060.67,2064794.5,5025764.5,4175982.3,216927.94,36238.945,166796.31,27618.283,37439.24,30044.27,84821.61,3372399.5,41681796,551737.9,2392645,8250284,1388665,1635226.8,1774384,1561665.8,7247643
Longit_batch2_21,SPL,1072924,421338.2,55053.582,1588631.4,2408184.5,1107512.3,4849074,4385114,54707.355,2081219.5,4508371.5,3167953,259754.7,39172.664,107611.08,32663.287,34172.234,24728.588,25909.682,3656077.5,37215480,629065.06,427293.13,1197293.5,1794705,2064298.4,310745.34,250601.22,984223.6
Longit_batch2_22,SPL,1071996.5,253180.34,96140.03,2025880.3,2483593.8,1632231.3,5026692,8218199,102845.56,2450328.5,3512679.3,2410642.3,314896.03,39810.457,265618,47753,57542.605,27180.049,131433,4331133,44053444,592491.06,3107908.5,10600737,1061022.4,1354769.5,2406562,2548611,9820918
Longit_batch2_23,SPL,1558198.4,346593.8,64978.97,1646026.9,2551479.5,1138438.9,5152560.5,4504542.5,120192.5,2058315.5,4559395,3005310.5,127281.28,47638.85,110888.51,25080.836,46607,27724.363,42832.047,2918387,43864960,744133.94,918871.1,2893296.8,2110825.3,1982982,703329.94,813028.75,2947289.3
Longit_batch2_24,SPL,1356817.1,405348.34,65144.273,1567478.6,2033120.4,791541.44,5066169,2956888.8,47818.723,2965574.5,3597365.5,3411184.3,229357.25,40427.723,109248.85,27830.342,31164.152,27730.262,63644.38,3683816.3,41989970,619851.75,497094.13,2003263.9,1964578.4,2279029.5,528447.06,252848.78,1847255.8
Longit_batch2_25,SPL,1128593.8,372681.06,65044.51,1280343.9,2133719,1313659.3,5308982.5,4779160.5,253940.5,1964195.1,4049859.5,3996847,200224.55,40992.4,118837.195,32344.758,36554.7,32349.04,46064.3,3533777.8,37662136,698120.5,2790871.3,7864085.5,1534862,2160927.5,1664369.1,1410508.1,5384760
Longit_batch2_26,SPL,1420281.9,401363.53,75771,1998687,2782267,1192491.1,4876878.5,4557969.5,39941.055,2058798,3854733.3,2675241.8,193450.44,44837.688,158976.63,29260.277,29808.197,32068.184,66425.836,2257454.8,41463750,654440.75,869220.7,2637390.8,1831294.9,2298816,603767.9,655329.56,2173342.8
Longit_batch2_27,SPL,1561153.9,347916.53,73718.336,1746930.4,2138392,1108604.4,4883860.5,4247353.5,45912.18,3143420,4338810,5981647,251231.89,46409.33,164500.23,29599.936,31640.688,34327.215,82289.54,2958480,41662052,492784.56,885320.8,3095761,1655505.3,1944337.6,1021649.9,686000.1,3580555.5
Longit_batch2_28,SPL,522195.88,172688.31,83943.98,2231436.5,2225208.8,942602.5,5549694.5,4141715.3,63065.082,1948636.6,4189668.3,4590364,184656.44,41593.26,285827.1,23662.02,37737.785,36432.8,89845.2,3344986.3,30810584,564961.7,3949225.8,14777994,695262.6,884639.1,4196338.5,2198119,13595620
Longit_batch2_29,SPL,1038489.1,268079.97,65618.36,1599193,3100198,1085893.3,4698465,4253224.5,42470.81,2938266.5,3671793.3,2240564.8,197374.47,40632.617,216558.02,29826.75,30481.992,32677.13,100583.086,3276154.5,39615772,569138.3,1951312.4,7234240,1379677,1383864.6,1600446.5,1130196.3,6726951.5
Longit_batch2_30,SPL,1146173.5,278269,69257.33,1861766.9,2441420.5,756413.25,4619532,2718342.5,85411.82,2280162,4360263,3896382.3,145047.48,43626.594,149345.11,21704.16,30102.902,31686.826,60701.71,4334288.5,41679900,540330,2342468,7892324,1273092.9,1703503.3,1747808.1,1402823,6303578
Longit_batch2_PQC 14,BQC,1240856.3,286488.63,60441.96,1805183.1,2220913,1269772.3,5150471,4690938,116687.57,2061859,3858232.8,4134875.3,192748.56,37569.63,145884.2,26438.238,37411.08,28764.902,83940.99,3752157.5,42174310,525586.7,2593959.5,7370711.5,1301146,1590630,1756022.6,1493232.6,6649337
Longit_batch2_31,SPL,1702056.4,380734.9,58894.62,1100690.8,2294615,1342603.1,5084407,5824881,22110.719,2227432.5,4496552.5,5332210.5,214796.25,51998.4,131793.77,27119.959,21490.094,32997.1,58309.555,2060625,41065990,606550.75,474528.1,1646856.6,1780027.6,2339983.3,498128.63,344386.2,1756146.5
Longit_batch2_32,SPL,609882.25,184560.77,57417.05,2208889.8,2090030.6,1036320.94,4791233.5,4089960.5,61795.848,1817857.3,3442997,4781149.5,280890.97,47411.855,288773.63,16358.854,26264.719,34576.105,121839.97,3354437,30044616,560400.56,4696796,20915134,612748.6,833471.25,4663548,2385967.3,17410802
Longit_batch2_33,SPL,1423628.5,420146.8,58425.332,1539496.1,2210475.5,1025113.1,4869360.5,4133388.3,54280.22,2450118,3521375.3,2657875,209015.84,42883.438,84685.125,23847.303,29685.293,31877.402,67962.38,3101087.3,37959210,572466.2,799649,2552665.3,1795302.5,2093157.3,709864.6,496517,2471809.8
Longit_batch2_34,SPL,931099.06,363585.5,39179.79,1145171.3,2277594,747715.25,4862408.5,2631304.8,58892.098,1402401.9,4239577,2812186.8,106224.15,38589.566,142351.89,19450.943,25930.457,26251.125,67276.414,1991874.1,31521000,612815.25,2864721.3,11432927,1444630.4,1863002.3,1706369.5,1609359.1,6528686.5
Longit_batch2_35,SPL,1410898.4,238176.19,70371.15,2715318,1927173.4,1537594.9,4902674,7100629.5,171418.06,2670965.5,3459039,2815247.5,259216.81,49954.965,157756.05,28032.979,31922.332,33252.168,87320.48,4099935,45241948,620407.56,3078295.3,10125201,1189313.5,1520444.5,2132434,2264620,8624981
Longit_batch2_36,SPL,1280639.6,377973.7,46514.727,1635302,2480149.3,1117427.8,4654660,3799915,88447.13,2824307,3680204.5,2463564.5,223774.81,36399.37,111583.07,34814.6,38404.773,40013.152,68426.63,3679753,45104796,713560,907185.56,2762777.3,1950616.5,2193599.3,887948.44,578792.25,2784941.8
Longit_batch2_37,SPL,1958892.5,309300.38,63109.71,1756583.3,2144731,1164404.3,5069880,4886946,55779.727,2983848.5,3600713,9364398,287539.34,32491.959,85753.74,36564.645,38675.74,35531.285,73229.125,6326682,44571492,464960.1,691392,2477834.8,1913843,2364136,605558.25,550484.56,2311670.8
Longit_batch2_38,SPL,1306501.3,306310.56,55336.934,1930708.9,2097421.5,1082877.5,4863313,4060104.5,88680.01,2058516.1,4074092.3,3593228.3,205958.22,53747.586,171006,21932.709,21905.508,34711.67,53549.566,2463957.3,42321060,574047.7,1729972.4,5936603.5,1572261.1,1803330.6,1783994.6,1633122.4,7375295
Longit_batch2_39,SPL,1079162.3,402057.3,48148.19,2090642.6,2356620.3,1479716.3,5228102.5,5082963.5,67172.195,1577257.9,4545706.5,3088325.3,202321.39,40352.996,155315.33,47905.473,53350.07,34167.73,41780.8,3442960,37287630,593591.94,1470101.4,4027040.3,1848520.3,2249104,1022812.25,1242016.4,4320038.5
Longit_batch2_40,SPL,1185908.5,253805.89,81073.06,2195200.8,2105967.8,1255054.9,4885027,5431398,144228.45,3512384.3,3573744.5,2793542.8,192823.86,35193.87,230767.47,40024.656,56791.12,28852.598,145005.3,5413663.5,47518692,585339.94,4784287,17316226,1124789.8,1429825.3,3975878,2802876.5,14752116
Longit_batch2_PQC 15,BQC,1204940,299858.94,68211.85,1739454.8,2027490.5,1084982.3,4662828,4616772,100953.53,1972246.9,3944537.3,4232905.5,205470.95,34069.574,184201.97,26185.275,35901.023,31766.877,76961.19,2995479.5,39096290,609072.5,2497116.8,8353258,1399600.4,1917071.9,2139794.8,1355050.9,6381440.5
Longit_batch2_41,SPL,1239981,270383.2,66547.09,1898276,2016211.9,907557.3,4691252,4270734,86472.89,2125133.5,4211651,3639976,166221.19,41991.516,219931.95,19341.531,24963.104,25761.611,77519.586,3744326.5,38867910,594239.3,3052925.8,14146738,1305257.4,1725629.8,2225064.5,1715405,8307786.5
Longit_batch2_42,SPL,1032378.4,343886.22,73173.36,1790104.4,2023727.6,793286.75,4419609,2862171.5,54567.133,2116198.8,3969187.5,3376984,125278.49,42244.836,133026.45,29714.264,29901.637,31309.72,68730.66,3178292.5,38235156,594308.06,2087123.6,7584269,1406823.1,1823154.9,1579594.8,1081832.4,5247787.5
Longit_batch2_43,SPL,1532673.9,328870.88,96714.82,1775847.4,2259470.5,1153146.1,5070321,4256199,71730.32,2039242.3,4174178.5,2567468.5,143528.98,43964.465,133689.28,38983.39,33170.125,29301.61,48972.824,3192880,43579548,604124.44,569569.25,2097217.5,1948732.3,2103751.5,476568.66,518609.3,1962012.9
Longit_batch2_44,SPL,1241169.9,257991.33,81894.01,1885170.9,1927405,939947,4652471.5,3827985,66735.95,3428220,4269186.5,2650454.3,134522.38,42642.39,182163.23,31347.305,33073.05,27387.564,91612.94,4428893.5,44187704,667682.7,1239222.1,3806960.5,1504909.1,1609576.3,920712.9,1024397.8,4076546.3
Longit_batch2_45,SPL,1185760.5,355017.88,69156.67,1375129.9,1695253.5,484973.7,4746661.5,1518110.5,60842.547,2267348.3,4214599,3342176.3,102586.164,46346.06,207177.95,21700.178,22439.227,27902.105,71725.69,2547362,38723064,699511.1,1478005.5,5327509,1545386,2013950.1,1463055.4,1004581.2,4309260.5
Longit_batch2_46,SPL,692249.56,232624.61,51246.35,1808336.9,1804632.8,744097.75,4526493,2887352,91404.46,1927771,3549759,3400091.5,144504,37456.215,248025.88,21333.854,27137.559,30148.14,95328.57,2632357.5,25703532,506560.56,4735981.5,18490282,909849.7,1221337.6,3433208.5,2849005,14951528
Longit_batch2_47,SPL,1150410.4,374561,65491.047,2022679.5,2100031.3,1191861.1,5139002.5,5712457,41845.934,2766212.3,4276560.5,2856423,132348.56,37774.055,119264.29,27442.035,37962.742,27772.697,47064.64,2929762.5,38679870,536950.44,1019572.9,3286237.5,1775036.8,1928437.9,856394.9,667998.1,3166505
Longit_batch2_48,SPL,856683.5,274888.53,64701.285,1784832.3,1896389.3,833578.8,4899872.5,2670059.3,58190.656,1828489,3949366,2622614.3,74797.055,37138.977,297594.3,26010.037,33510.066,33274.367,64367.27,3161901.5,38791160,590274.5,2322258.8,7858331,1389975.5,1729172.8,2030998.4,1252385.9,6798189.5
Longit_batch2_49,SPL,1214725.6,239525.36,65051.836,2424839,2196332,1660330,4670113,4240907,230208.86,2296000,3876213.3,3216196.8,125474.03,36461.945,451995.06,31270.041,37678.09,25432.164,125050.01,4047665.3,39278908,564938,4350512,18728724,1115679.8,1250083,3544258,3281168,14948999
Longit_batch2_50,SPL,1112453.1,215664.3,60579.965,2216205,2074240.1,1280425.3,4947979,4370840,150740.81,2096596,3452228.8,3609288.8,127424.13,33800.156,440784.94,30505.035,38616.28,25983.945,125238.63,4830755.5,39966090,527704.7,4452326.5,15676926,1005972.06,1375664.1,3417551.5,2197348.3,11652935
Longit_batch2_PQC 16,BQC,964495.25,273538,72871.1,1373183.8,1681641.5,1179171.5,4952845,4553970.5,89890.95,2028966.5,3682056,3527873.3,191169.31,35930.496,160899.13,23796.578,26852.08,28099.594,84389.99,2882477,38645924,594705.6,2249180.8,6938170.5,1378849.5,1668747,1934298.9,1557573.4,6310585.5
Longit_batch2_51,SPL,662009,206057.56,68307.87,1951386.8,1867443,1010484.4,4769146.5,4735294,43710.14,1653801.8,4192086.5,4241583.5,199896.47,38710.617,229070.17,29727.615,28526.424,24435.377,123727,2959505.5,29802842,606795.3,3698459.5,13881788,934532.5,1063385.5,3768647,1426412.6,12269741
Longit_batch2_52,SPL,1390978.4,344747.9,62725.805,1374812.8,1802741.1,1069405.8,4694178.5,2955238.3,62501.543,2390522.8,4087997,2517024,194967.1,36623.66,102095.69,27406.62,36496.43,30563.906,65196.46,3474616,34355220,676476.06,892200.2,2594040.8,1910064.1,2066600.4,764656.4,609806.9,3330453.8
Longit_batch2_53,SPL,1212752.5,315091.03,56544.855,1731717.3,1669434,1179954.1,4673495,4311881.5,69707.3,1817961.1,4672809.5,2620754,136866.22,56392.81,121390.83,22024.99,29488.957,26789.512,43810.473,2288324,38245772,546881.5,1675414.5,4817259.5,1649033.5,1950540.9,1245168.1,1680049.3,6307928
Longit_batch2_54,SPL,943889.5,352845.2,47081.402,1078124.8,1646422.6,375349.94,4526241,1309795.4,50059.92,1853181.5,4385161.5,2552145.8,60984.043,35819.277,134546.31,20108.557,19789.143,26806.967,37431.895,2614997.3,33543188,638372,1186886,4326821,1945269.3,2504928.3,880042,663254.8,3288125
Longit_batch2_55,SPL,1223648,325316.13,77296.32,1419745.8,2090678.5,1403868.8,4590996.5,4942094,101905.875,2546722.8,4444413.5,7197918.5,190369.8,42798.008,150241.77,24929.525,27820.422,29127.48,100626.83,2429929.3,42089276,492893.7,1350773.5,4809991.5,1504915.8,1950981.8,1428289.8,1217550.4,5386132
Longit_batch2_56,SPL,862792.2,272370.84,47189.465,1225332.5,1705107,1032556.75,4920047,4807449.5,141134.03,1541556.9,3435253.3,2562067,130351.49,49298.953,173353.55,26084.002,32563.367,24628.559,140974.92,2308524.8,37356784,590322.3,4937937.5,17617908,1201499.6,1637793.9,3658282.3,3085547,12328347
Longit_batch2_57,SPL,894063.2,281201,63555.863,2009387.4,1706732.4,764399.44,4471528.5,2988069.3,92686.05,2187730,4054952.3,2604176.5,83546.86,32680.748,439538.8,25240.883,34309.113,25960.238,80133.945,3136382.8,34165268,545744.7,2692109,9818433,1179516.8,1398262.9,2460179.3,1619760.4,8574656
Longit_batch2_58,SPL,1523089.8,277476.38,80764.77,2949367.8,1740197.4,1249702.4,4886644.5,5569792,102985.03,2785679.8,3891513.8,3747847.3,155329.98,40260.383,115635.3,28751.633,37784.617,31005.414,50811.266,3941754,42164236,554340.25,1331255.9,4986270.5,1543397,1718510.5,1408276.4,1096612.8,5132341
Longit_batch2_59,SPL,1417939,188735.86,82144.734,2518075,1593818.9,1428311.4,4626559,6459965.5,378039.97,3374759.5,3312079,2978414.8,186226.11,33400.08,188424.36,40640.47,48032.93,20159.645,141153.8,5651711.5,49006904,566907.25,5269574.5,15848499,1038778.25,1327801.5,3307757.5,5291520,19586570
Longit_batch2_60,SPL,582147.7,271179.88,42375.887,962042.56,1441966,932932.4,4933952.5,3236997,85733.51,1090433.5,4051350.5,2793981.5,87346.01,49585.926,187293.88,18024.27,20401.543,30911.258,114388.3,1705516.4,27904326,500005.78,3697347.3,12545803,1283197.4,1613390.4,2892407.8,2208737.8,10887571
Longit_batch2_PQC 17,BQC,952146.06,239446.53,69446.234,1823897.3,1439654.9,1369131.9,4599030,5223259.5,99978.125,2417264,4014795,3939036,153454.77,40165.914,187971.36,30976.916,34668.504,23513.664,85034.04,3616472.8,40776976,586352.44,2219292.3,8444024,1402693,1649921.8,1982826.1,1565310.5,7008109.5
Longit_batch2_61,SPL,1177280.9,289837.88,59627.867,1779747,1502250.5,978898.75,5195045.5,3629662.8,85465.06,2185314.3,4345366.5,3377652.8,107632.7,37128.65,145134,16018.514,16951.688,25009.088,50987.52,2520267,38288380,623777.1,1951664.4,5863597,1384537.8,1945149.5,1525515.4,1967336.8,6348120.5
Longit_batch2_62,SPL,1231775.4,315914.4,78341.19,865648.5,1697950.4,664683.2,4790459,2153537,36453.133,1722129.6,4164493.5,4263109.5,100253.84,36974.89,100003.836,20520.45,24680.682,25622.266,62567.086,2807488.3,40858964,545492.56,497041.88,1512500.5,2127697,2409982.3,472594.5,290949.25,1739075.8
Longit_batch2_63,SPL,672387.6,316335.5,55721.66,1050256,1556519.8,809302,4851424.5,3664983,73754.9,1285836.5,4041454.3,2345370.8,101539.164,47604.24,215546.69,26955.846,34141.348,27304.105,108053.766,1995541,26747090,614867.75,3599990,16118304,1183839.5,1491394.6,3057593.5,1996801,10916394
Longit_batch2_64,SPL,1085982.4,197841.25,82563.734,2010951.5,1621582.9,931375.7,4812387,3464689.3,145762.19,2424469,4597458.5,3513999.5,106082.33,41233.574,180633.42,25496.465,29294.309,27718.547,75068.23,4401314.5,37990730,547191.44,3156073,11098463,1351555.1,1666172.4,2300348.5,2773585.5,9802971
Longit_batch2_65,SPL,1049128.6,351405,64550.96,1568054.1,1676957,824025.1,4406817.5,3139864.8,42721.43,2771816.3,3550675.8,3346446.5,121202.34,38284.438,81753.77,21598.371,30289.484,24881.846,61420.65,3170258.8,37965464,707012.4,626390.25,2074590,2079909.4,2541662.3,767025.3,553125.2,2495550.5
Longit_batch2_PQC 18,BQC,844092.44,257321.81,71612.2,1779036.5,1504380.4,1283796.9,4524966.5,4344857.5,94364.25,1940704.5,3892556.8,3397029.5,129141.63,31647.652,163804.81,28334.33,33145.01,22669.55,75938.16,3204831,40728096,513484.44,2672200.8,8213940,1383750.4,1641249.4,1923726.6,2081115.3,7024034
Longit_batch2_PQC 18b,BQC,966805.7,250624.55,61075.72,1749028.5,1654684.3,953282.1,4655899,4580232,121099.1,2203685.5,3339213.5,3699670.5,129283.83,29690.803,171339.75,29116.205,33002.703,21390.475,76319.92,3219458,39891064,510034,2180532.5,7871982,1279425.5,1515921.4,2083153.6,1836642.8,7749638
Longit_batch3_PQC 19,BQC,997596,228752.84,62349.215,1566392.3,1513291.4,1159874.5,4684744,4382791.5,102206.62,2212498,3135306.3,3578206.3,143607,44132.313,171292.88,27638.707,41828.438,22133,86561.53,3525908.8,39253960,494460.75,2224259.8,8272783,1516111.8,1526654,2130637.3,1819105.6,7059590
Longit_batch3_PQC 20,BQC,1020748.1,265681.38,72433.22,1700462,1449217.1,1120008.3,4920533.5,4912478.5,101287.7,2339630.5,3387271.3,4289513,141744.33,47118.56,177686.64,25024.025,33992.824,25733.71,74891.33,3494185.8,39410124,525087.5,2268633.5,8036089,1529242,1654578.5,2430218,1904120,7823472.5
Longit_batch3_1,SPL,909236.06,188014.83,64155.367,2268095.3,1360410.1,1214474.4,4842873.5,5171596.5,58172.703,1604971.8,3268685.8,2605568.3,120053.59,30564.172,272255.56,24134.326,24515.08,22931.848,153336.55,1836864.4,38437916,593578.44,4380946,13411739,848616,915508.75,3813085.3,2875557.5,15778466
Longit_batch3_2,SPL,1109088.3,307392.53,68723.18,1756650.3,1411571.4,1360103.5,4763463.5,5391417.5,55024.53,2035834.9,3538207,2467241.3,106812.51,33497.555,115800.52,33676.734,39897.914,20291.986,58749.53,2557539.3,38453860,575244.3,1154635.4,3824609,2353953,2363200.5,1001955.56,622546.06,4339890
Longit_batch3_3,SPL,1083399.9,225806.39,56740.047,1996152.3,1569688.8,1232911.5,4476526,4601718.5,393754.97,2078119.3,3399488.3,2532046.8,83229.984,38254.91,204069.55,24148.643,26996.168,23712.684,88898.79,3077429.5,37828990,527534.8,4287030.5,13924652,1218153.8,1482068,2877814,4414454,14744069
Longit_batch3_4,SPL,843527.44,251068.77,59597.47,1480222.1,1416627.3,951293.4,4264685,3400527.3,34261.938,1590123.1,4400736,3280086.5,89634.484,36780.2,167651.28,13861.516,18219.518,21781.236,69806.27,2053751.8,34996410,600341.75,1551666.6,5627161,1346383,1848045.3,1529143.5,946383.44,5506229.5
Longit_batch3_5,SPL,854936.44,263587.1,68065.44,1171594.4,1496588.3,830691.94,4967486.5,3141841.8,42683.758,1587168.9,4310287.5,3256273.3,97434.28,37353.273,150589.25,18150.691,26027.934,28232.695,72767.11,2377466,33999544,552228.2,2092485.5,7180665.5,1830862.5,2093438.5,1768317.8,1198634.8,6636360.5
Longit_batch3_6,SPL,884669.5,230894,69175.78,2036283.5,1489380.5,999248.7,4858152.5,3208473,187315.72,2672099.8,3412905.5,4296529,118756.125,37060.7,187700.47,23239.844,26256.18,29609.828,68636.83,3877931,38293970,549963.56,3146736.5,8529994,1044626.6,1123058.6,2715820.5,2926552.5,13149967
Longit_batch3_7,SPL,956172.6,225657.53,71443.77,2551340.3,1648393.5,1062600.5,4935043,3870748.3,92751.625,2284223.5,3316458.5,3798784.3,130982.445,43520.434,167170.67,30605.807,45580.457,22575.31,82085.07,4359346,42854876,602112.56,3269728,8736473,898130.56,1077123,2825919.3,2089674.9,9964186
Longit_batch3_8,SPL,1059707.4,235355.2,68626.26,1621758.8,1498816.1,755290.25,5105465.5,2601743.8,108241.98,2722504,3499192.8,2464945.3,60417.688,34269.54,309140.1,23495.236,25859.578,18412.576,93711.83,3073028.8,39307212,602696.56,2364258.5,8506251,1351775.6,1549533.6,2133232.3,2381816,8409038
Longit_batch3_9,SPL,934851.6,253051.94,66112.08,1783960.3,1354938,871478.25,4498016.5,3392805,33198.72,1853088.3,4304202,4037177,84288.77,37990.18,133831.23,18710.13,20560.96,24817.768,75635.52,2616110.3,37800630,526933.75,1505959.8,4431724,1219249.3,1467003.3,1490337.3,1037157.44,5105723.5
Longit_batch3_10,SPL,911663.25,243696.06,76551.88,1029823.7,1367471.8,1143600.5,4768434,4745957,255660.3,1962475.6,2881520.5,2951546.3,133007.33,33807.355,188083.61,30791.63,40189.844,22828.912,77898.81,3886089.5,38995428,552827.8,2744665,7011679,1707124.8,2183373.5,1657488.1,3005925.3,8681812
Longit_batch3_PQC 21,BQC,985479.6,248403.34,55385.76,1813436.9,1545798.3,1180246.1,4799981,4637039.5,94930.38,1799545.1,4159220.3,3320200.5,113544.44,37397.96,152643.19,21075.412,35206.777,18638.896,76077.86,3361324,40972596,522455.22,2163362,8750102,1444157.4,1531390.1,1922478.3,1790175.1,7538377.5
Longit_batch3_11,SPL,838145,209271.98,63080.414,1291015.6,1610810.6,826909.75,5343982.5,2940364.3,44301.004,1729961.1,3903237.8,3769929.5,87563.336,40813.87,133215.6,17963.313,24116.836,21373.875,91197.69,2218085.3,35525450,595989.2,2497168.5,8757411,1146999.6,1353997.8,2733178.3,1795868.8,9879779
Longit_batch3_12,SPL,737271.1,213898.25,59044.438,1942876.8,1553963,945309.44,5036317.5,3701987,68988.664,1629002.5,4098163.5,3114839.3,87744.02,41220.848,135990.13,20834.613,17923.586,27367.701,66332.44,2244077,31666968,570694.06,4258158.5,11427062,959772.5,1209120.8,2961545.5,2988671,11871456
